method,round,accuracy,balanced_accuracy,f1_score,precision,recall,auc_roc,round_duration,agg_client_count,selected_client_count,participation_policy,dp_noise_scale,zkip_failures,ebcd_alert,tcm_state_count
global_dp,1,0.023085106382978723,0.023085106382978723,0.02222744677858894,0.023545340983581076,0.023085106382978723,0.5074694250115633,28.65435242652893,17,17,all,0.9689610525210778,0,0,0
global_dp,2,0.02074468085106383,0.02074468085106383,0.020529374523979422,0.022864684213925915,0.02074468085106383,0.48455299780296024,25.384977340698242,15,15,all,0.9689610525210778,0,0,0
global_dp,3,0.018404255319148938,0.018404255319148938,0.018591399237235007,0.020964934034556654,0.018404255319148938,0.4769658996299723,26.606579780578613,16,16,all,0.9689610525210778,0,0,0
global_dp,4,0.01797872340425532,0.01797872340425532,0.017500546439917896,0.01928838244420859,0.01797872340425532,0.49114084759481946,26.416447401046753,15,15,all,0.9689610525210778,0,0,0
global_dp,5,0.017074468085106383,0.01707446808510638,0.01611854887520493,0.017080967573486514,0.01707446808510638,0.4734813482886216,28.551938772201538,17,17,all,0.9689610525210778,0,0,0
global_dp,6,0.018138297872340427,0.01813829787234043,0.017613168236009193,0.01888848196360655,0.01813829787234043,0.48273051283533774,33.358694076538086,19,19,all,0.9689610525210778,0,0,0
global_dp,7,0.016329787234042555,0.01632978723404255,0.015771222953804464,0.017145417138783352,0.01632978723404255,0.4907258282261795,29.608882904052734,18,18,all,0.9689610525210778,0,0,0
global_dp,8,0.020797872340425533,0.020797872340425533,0.020878748054553614,0.023172523213329063,0.020797872340425533,0.48518834990749293,24.727965831756592,15,15,all,0.9689610525210778,0,0,0
global_dp,9,0.01675531914893617,0.01675531914893617,0.016575365134986312,0.01800176371114287,0.01675531914893617,0.4841074858348752,32.60174536705017,19,19,all,0.9689610525210778,0,0,0
global_dp,10,0.01574468085106383,0.01574468085106383,0.015250849025673419,0.016759203703102018,0.01574468085106383,0.4938528127890841,31.00485897064209,18,18,all,0.9689610525210778,0,0,0
global_dp,11,0.01776595744680851,0.01776595744680851,0.016260916674647734,0.01688494556766047,0.01776595744680851,0.5085518429116558,27.98736071586609,16,16,all,0.9689610525210778,0,0,0
global_dp,12,0.02122340425531915,0.02122340425531915,0.01981156834946101,0.02069912593965838,0.02122340425531915,0.5061159314292322,28.85785746574402,17,17,all,0.9689610525210778,0,0,0
global_dp,13,0.020372340425531914,0.020372340425531914,0.018941000151070107,0.019641371234882566,0.020372340425531914,0.5041877197039778,23.552727222442627,14,14,all,0.9689610525210778,0,0,0
global_dp,14,0.01845744680851064,0.018457446808510632,0.01713659021083997,0.01746656859541187,0.018457446808510632,0.4986417336378353,23.965511798858643,14,14,all,0.9689610525210778,0,0,0
global_dp,15,0.017606382978723405,0.0176063829787234,0.01675510706892259,0.017722110089115554,0.0176063829787234,0.4976616067298797,28.250871181488037,17,17,all,0.9689610525210778,0,0,0
global_dp,16,0.016648936170212767,0.016648936170212764,0.015886975604039993,0.01694081185933378,0.016648936170212764,0.48969546426919514,31.119476079940796,18,18,all,0.9689610525210778,0,0,0
global_dp,17,0.016595744680851062,0.016595744680851062,0.016010051204184392,0.017339530867198465,0.016595744680851062,0.48167290269426466,28.303540229797363,17,17,all,0.9689610525210778,0,0,0
global_dp,18,0.01675531914893617,0.016755319148936167,0.015305559015419525,0.01624223916587803,0.016755319148936167,0.4832579324699352,25.6581814289093,15,15,all,0.9689610525210778,0,0,0
global_dp,19,0.017606382978723405,0.0176063829787234,0.016179218111703905,0.017153096116944298,0.0176063829787234,0.4796864679694727,29.76429033279419,17,17,all,0.9689610525210778,0,0,0
global_dp,20,0.017925531914893617,0.017925531914893614,0.015778980905477472,0.0161309660542781,0.017925531914893614,0.47950979706290464,33.61588740348816,20,20,all,0.9689610525210778,0,0,0
global_dp,21,0.018776595744680852,0.01877659574468085,0.01686960579991104,0.017465964096264306,0.01877659574468085,0.48971276451202594,27.357216119766235,16,16,all,0.9689610525210778,0,0,0
global_dp,22,0.017925531914893617,0.017925531914893614,0.016222332903211435,0.017010652240561516,0.017925531914893614,0.484232471380666,25.949227571487427,15,15,all,0.9689610525210778,0,0,0
global_dp,23,0.017553191489361703,0.0175531914893617,0.016057962468375334,0.01690572078081629,0.0175531914893617,0.4823858348751156,26.494499444961548,16,16,all,0.9689610525210778,0,0,0
global_dp,24,0.015425531914893617,0.015425531914893617,0.01477009598066632,0.016547746648421853,0.015425531914893617,0.48461857221322846,29.809537410736084,17,17,all,0.9689610525210778,0,0,0
global_dp,25,0.014361702127659574,0.014361702127659578,0.013899560567944502,0.015376604268275746,0.014361702127659578,0.48267492628353387,28.69611430168152,17,17,all,0.9689610525210778,0,0,0
global_dp,26,0.01680851063829787,0.016808510638297868,0.016323050593008415,0.01785309586541372,0.016808510638297868,0.48703219675069387,32.77150583267212,19,19,all,0.9689610525210778,0,0,0
global_dp,27,0.018085106382978722,0.018085106382978722,0.017290118061746382,0.018914306159988212,0.018085106382978722,0.48982832446808516,28.728245496749878,16,16,all,0.9689610525210778,0,0,0
global_dp,28,0.01851063829787234,0.018510638297872344,0.017647520056617245,0.01983919090204082,0.018510638297872344,0.4894204584875115,31.085286855697632,18,18,all,0.9689610525210778,0,0,0
global_dp,29,0.017553191489361703,0.0175531914893617,0.017163530127062846,0.019503785081024818,0.0175531914893617,0.48773645929694737,31.706616401672363,18,18,all,0.9689610525210778,0,0,0
global_dp,30,0.017819148936170214,0.017819148936170214,0.01747724494076572,0.019402071292991336,0.017819148936170214,0.4861878859273821,32.75605392456055,19,19,all,0.9689610525210778,0,0,0
global_dp,31,0.01776595744680851,0.01776595744680851,0.017443853972422922,0.019450629419876745,0.01776595744680851,0.4900347551456984,28.73399782180786,17,17,all,0.9689610525210778,0,0,0
global_dp,32,0.016223404255319148,0.016223404255319148,0.015813476015043827,0.017670057142764477,0.016223404255319148,0.48994950711147084,29.10252594947815,17,17,all,0.9689610525210778,0,0,0
global_dp,33,0.015425531914893617,0.015425531914893615,0.014726610797943143,0.01575474330216717,0.015425531914893615,0.480965253526827,25.670970678329468,15,15,all,0.9689610525210778,0,0,0
global_dp,34,0.01547872340425532,0.015478723404255315,0.014936014358907106,0.016503113466589205,0.015478723404255315,0.48056830047409804,30.342706203460693,18,18,all,0.9689610525210778,0,0,0
global_dp,35,0.013563829787234043,0.01356382978723404,0.013086192989055006,0.014376507268991732,0.01356382978723404,0.47812731556429244,30.69456911087036,17,17,all,0.9689610525210778,0,0,0
global_dp,36,0.01547872340425532,0.015478723404255318,0.015015361294495261,0.01629147338564291,0.015478723404255318,0.47995043507169277,30.06130838394165,17,17,all,0.9689610525210778,0,0,0
global_dp,37,0.01526595744680851,0.01526595744680851,0.014768648360004919,0.015828473709177077,0.01526595744680851,0.48231189292321924,31.135522603988647,18,18,all,0.9689610525210778,0,0,0
global_dp,38,0.01547872340425532,0.015478723404255318,0.01501592076998493,0.016042093583485274,0.015478723404255318,0.4781982409227568,29.074238777160645,17,17,all,0.9689610525210778,0,0,0
global_dp,39,0.01670212765957447,0.016702127659574465,0.01632135611206777,0.01723646267871515,0.016702127659574465,0.48144794894773363,28.920925855636597,16,16,all,0.9689610525210778,0,0,0
global_dp,40,0.017925531914893617,0.017925531914893617,0.017346915814709294,0.018235768597292056,0.017925531914893617,0.481154271218779,29.66523027420044,17,17,all,0.9689610525210778,0,0,0
global_dp,41,0.015531914893617021,0.015531914893617016,0.015038065862306623,0.015679940913555474,0.015531914893617016,0.4762828674259944,30.718737840652466,18,18,all,0.9689610525210778,0,0,0
global_dp,42,0.015319148936170212,0.015319148936170212,0.014739535901043026,0.015292179656170161,0.015319148936170212,0.4780635435938946,29.238412141799927,17,17,all,0.9689610525210778,0,0,0
global_dp,43,0.015638297872340425,0.01563829787234042,0.014996644428215198,0.015404941889906952,0.01563829787234042,0.47917624739824227,31.342458724975586,18,18,all,0.9689610525210778,0,0,0
global_dp,44,0.015638297872340425,0.015638297872340425,0.015219579809505855,0.015729350128181344,0.015638297872340425,0.4735982900670676,29.624655961990356,17,17,all,0.9689610525210778,0,0,0
global_dp,45,0.013936170212765957,0.01393617021276595,0.013811542247459046,0.014847479831347434,0.01393617021276595,0.4749230024283072,28.38111972808838,16,16,all,0.9689610525210778,0,0,0
global_dp,46,0.013936170212765957,0.013936170212765955,0.013989117619227196,0.015285740731134749,0.013936170212765955,0.4747049722479186,24.96126103401184,15,15,all,0.9689610525210778,0,0,0
global_dp,47,0.014414893617021276,0.014414893617021276,0.014684882911003953,0.016587549108457483,0.014414893617021276,0.4770692183163738,32.79347348213196,19,19,all,0.9689610525210778,0,0,0
global_dp,48,0.014574468085106382,0.014574468085106382,0.014867871199187678,0.01666369703919241,0.014574468085106382,0.472659236239593,30.39766025543213,18,18,all,0.9689610525210778,0,0,0
global_dp,49,0.013670212765957446,0.013670212765957446,0.013963734781065563,0.01558404099772386,0.013670212765957446,0.47398671224560596,27.752288341522217,16,16,all,0.9689610525210778,0,0,0
global_dp,50,0.013829787234042552,0.013829787234042547,0.014062466939613967,0.015865237530439908,0.013829787234042547,0.4725259771045328,31.6267991065979,19,19,all,0.9689610525210778,0,0,0
