method,round,accuracy,balanced_accuracy,f1_score,precision,recall,auc_roc,round_duration,agg_client_count,selected_client_count,participation_policy,dp_noise_scale,zkip_failures,ebcd_alert,tcm_state_count
dp_fedsgd,1,0.40606382978723404,0.40606382978723393,0.38444494665003565,0.4992309942113865,0.40606382978723393,0.9312450913506012,31.43422555923462,17,17,all,0.007819942888929425,0,0,0
dp_fedsgd,2,0.4246276595744681,0.4246276595744679,0.41202626842135875,0.509353499303132,0.4246276595744679,0.9351622802960221,27.340189218521118,15,15,all,0.007808700981539399,0,0,0
dp_fedsgd,3,0.4165957446808511,0.4165957446808511,0.3957987207865845,0.5221410366031557,0.4165957446808511,0.9363756591119334,28.111313819885254,16,16,all,0.007952387225083814,0,0,0
dp_fedsgd,4,0.42888297872340425,0.42888297872340425,0.412720597393898,0.5297177612957839,0.42888297872340425,0.9368326809666976,27.807812452316284,15,15,all,0.007779795753714203,0,0,0
dp_fedsgd,5,0.4348936170212766,0.4348936170212766,0.41846448939276737,0.5324748855684206,0.4348936170212766,0.937081125693802,30.543027639389038,17,17,all,0.007905802282313416,0,0,0
dp_fedsgd,6,0.43659574468085105,0.43659574468085105,0.41963511826714667,0.5321367804494259,0.43659574468085105,0.937162083718779,34.91678857803345,19,19,all,0.007849715882537968,0,0,0
dp_fedsgd,7,0.4403191489361702,0.44031914893617013,0.4239494831424599,0.5289438463853723,0.44031914893617013,0.9373736846669749,32.6323127746582,18,18,all,0.007925071613040971,0,0,0
dp_fedsgd,8,0.43648936170212765,0.43648936170212776,0.42093492170591057,0.5262677244991972,0.43648936170212776,0.9374073571924145,27.048736333847046,15,15,all,0.00792118462477093,0,0,0
dp_fedsgd,9,0.4384574468085106,0.4384574468085107,0.42260813399483493,0.5316957273637298,0.4384574468085107,0.9376007747456059,34.735352754592896,19,19,all,0.007858748849021812,0,0,0
dp_fedsgd,10,0.43611702127659574,0.43611702127659574,0.4207992249690194,0.5284412660883858,0.43611702127659574,0.9378038708371879,32.855541467666626,18,18,all,0.007873197246031983,0,0,0
dp_fedsgd,11,0.4348936170212766,0.4348936170212765,0.4184454175686013,0.5311691653027178,0.4348936170212765,0.9378843027289546,29.092901945114136,16,16,all,0.007848275864187782,0,0,0
dp_fedsgd,12,0.43382978723404253,0.4338297872340426,0.41717740466214787,0.5267493246820043,0.4338297872340426,0.9380075017345049,30.629301071166992,17,17,all,0.007861645215388829,0,0,0
