method,label,round,accuracy,balanced_accuracy,f1_score,auc_roc,dp_noise_scale,agg_client_count,selected_client_count,participation_policy,zkip_failures,ebcd_alert,tcm_state_count,round_duration
dp_fl,DP-FL,43,0.01978723404255319,0.01978723404255319,0.018674679137696045,0.4906915963228492,19.379221050421556,18,18,all,0,0,0,34.797181606292725
dp_fl,DP-FL,44,0.019627659574468086,0.019627659574468083,0.018225414665271313,0.49101881938020353,19.379221050421556,17,17,all,0,0,0,33.233720779418945
dp_fl,DP-FL,45,0.01973404255319149,0.019734042553191486,0.018333102408857785,0.49618631620027764,19.379221050421556,16,16,all,0,0,0,31.390394926071167
dp_fl,DP-FL,46,0.019095744680851064,0.019095744680851064,0.01733093111231988,0.49562639194033303,19.37922105042156,15,15,all,0,0,0,27.796375274658203
dp_fl,DP-FL,47,0.019840425531914892,0.019840425531914892,0.017953977527093795,0.49662744420675314,19.379221050421556,19,19,all,0,0,0,37.04099082946777
dp_fl,DP-FL,48,0.020159574468085105,0.020159574468085105,0.018133794586810824,0.5005856599791859,19.379221050421556,18,18,all,0,0,0,35.36924719810486
dp_fl,DP-FL,49,0.01925531914893617,0.01925531914893617,0.016960490340065946,0.49710729937557824,19.379221050421556,16,16,all,0,0,0,31.379108667373657
dp_fl,DP-FL,50,0.02122340425531915,0.02122340425531915,0.019278491561682886,0.49881781481267357,19.379221050421556,19,19,all,0,0,0,36.293925762176514
dp_flprox,DP-FLProx,1,0.019308510638297874,0.01930851063829787,0.017736849111261072,0.4821192876965772,19.379221050421556,17,17,all,0,0,0,29.12226414680481
dp_flprox,DP-FLProx,2,0.015425531914893617,0.015425531914893615,0.015182802579850605,0.4717963214037927,19.37922105042156,15,15,all,0,0,0,25.63512420654297
dp_flprox,DP-FLProx,3,0.017074468085106383,0.01707446808510638,0.01685585616180259,0.4732637632978723,19.379221050421556,16,16,all,0,0,0,26.529252767562866
dp_flprox,DP-FLProx,4,0.019095744680851064,0.01909574468085106,0.01729595622417524,0.4771368481151711,19.37922105042156,15,15,all,0,0,0,26.352805852890015
dp_flprox,DP-FLProx,5,0.01851063829787234,0.018510638297872337,0.01687562664104575,0.47865546513644763,19.379221050421556,17,17,all,0,0,0,29.027087688446045
dp_flprox,DP-FLProx,6,0.017712765957446808,0.017712765957446808,0.015735623163384515,0.4796648415818687,19.379221050421556,19,19,all,0,0,0,32.46553015708923
dp_flprox,DP-FLProx,7,0.023617021276595745,0.023617021276595748,0.02014979453798752,0.4875167524283071,19.379221050421556,18,18,all,0,0,0,29.8623104095459
dp_flprox,DP-FLProx,8,0.022180851063829787,0.022180851063829787,0.020111052266235906,0.4945793955249769,19.37922105042156,15,15,all,0,0,0,24.991982460021973
dp_flprox,DP-FLProx,9,0.022234042553191488,0.022234042553191488,0.0200749306682081,0.49057487569380215,19.379221050421556,19,19,all,0,0,0,32.034037828445435
dp_flprox,DP-FLProx,10,0.024361702127659573,0.024361702127659576,0.021850448799500686,0.4919467868293247,19.379221050421556,18,18,all,0,0,0,31.165135860443115
dp_flprox,DP-FLProx,11,0.025691489361702128,0.025691489361702124,0.022626361661808418,0.48676414199814977,19.379221050421556,16,16,all,0,0,0,27.711134433746338
dp_flprox,DP-FLProx,12,0.02148936170212766,0.021489361702127657,0.0209776059611239,0.4856816171369102,19.379221050421556,17,17,all,0,0,0,30.08990454673767
dp_flprox,DP-FLProx,13,0.01925531914893617,0.019255319148936165,0.019226531718986067,0.4880768703746531,19.37922105042156,14,14,all,0,0,0,23.581779718399048
dp_flprox,DP-FLProx,14,0.019627659574468086,0.019627659574468086,0.019565489390225916,0.4810387922062905,19.37922105042156,14,14,all,0,0,0,24.579288721084595
dp_flprox,DP-FLProx,15,0.018776595744680852,0.01877659574468085,0.01901032519766336,0.48655331868640145,19.379221050421556,17,17,all,0,0,0,29.979236364364624
dp_flprox,DP-FLProx,16,0.017819148936170214,0.01781914893617021,0.017616344877613217,0.4819093952358926,19.379221050421556,18,18,all,0,0,0,32.915316343307495
dp_flprox,DP-FLProx,17,0.016329787234042555,0.01632978723404255,0.016532590943148337,0.47629576636216464,19.379221050421556,17,17,all,0,0,0,30.378664255142212
dp_flprox,DP-FLProx,18,0.01574468085106383,0.015744680851063824,0.01575578213125638,0.4803181833950046,19.37922105042156,15,15,all,0,0,0,27.462047576904297
dp_flprox,DP-FLProx,19,0.016010638297872342,0.01601063829787234,0.016111427590686903,0.4762711450624422,19.379221050421556,17,17,all,0,0,0,31.079638957977295
dp_flprox,DP-FLProx,20,0.016595744680851062,0.016595744680851062,0.017267137089944713,0.47812881880203517,19.379221050421556,20,20,all,0,0,0,35.90548658370972
dp_flprox,DP-FLProx,21,0.015319148936170212,0.01531914893617021,0.016030982635618966,0.4752228781221092,19.379221050421556,16,16,all,0,0,0,28.749308347702026
dp_flprox,DP-FLProx,22,0.016914893617021278,0.016914893617021278,0.017335812255118304,0.4722359851988899,19.37922105042156,15,15,all,0,0,0,27.614494562149048
