method,label,reference,final_accuracy,best_accuracy,final_balanced_accuracy,best_balanced_accuracy,final_f1_score,best_f1_score,final_auc_roc,avg_round_time,avg_dp_noise_scale,avg_selected_client_count,avg_agg_client_count,participation_policy,total_zkip_failures,total_ebcd_alerts,final_tcm_state_count,total_warnings,total_downweighted,total_quarantined,avg_regulatory_risk,final_client_accuracy_gap,avg_client_accuracy_gap,final_client_accuracy_std,final_client_min_accuracy,final_epsilon_gap,avg_epsilon_gap,final_participation_gap,avg_participation_gap,final_group_accuracy_gap,final_worst_group_accuracy,final_group_f1_gap,final_group_epsilon_gap,final_group_participation_gap,final_group_quarantine_gap,avg_contribution_score,final_contribution_score_gap,avg_approx_shapley,final_approx_shapley_gap,avg_risk_penalty,avg_fairness_penalty,avg_weight_alignment_error,max_weight_alignment_error,total_polluted_client_rounds,detected_polluted_client_rounds,pollution_detection_rate,regulatory_false_positive_actions
fedavg,FedAvg,,0.6314893617021277,0.633563829787234,0.6314893617021277,0.6335638297872341,0.6234710002995719,0.6264114085933298,0.9616519686632747,27.092879791259765,0.0,16.94,16.94,all,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
