method,label,round,accuracy,balanced_accuracy,f1_score,auc_roc,dp_noise_scale,agg_client_count,selected_client_count,participation_policy,zkip_failures,ebcd_alert,tcm_state_count,round_duration
dp_fl,DP-FL,13,0.4487765957446809,0.4487765957446809,0.4309721838554145,0.9389777173913043,0.01297267655208889,14,14,all,0,0,0,73.44930648803711
dp_fl,DP-FL,14,0.45053191489361705,0.45053191489361705,0.43431143979214915,0.9390555908880666,0.012744015875532396,14,14,all,0,0,0,75.75349497795105
dp_fl,DP-FL,15,0.4522340425531915,0.4522340425531914,0.43542462443381047,0.9392080336493988,0.012891355204108843,17,17,all,0,0,0,91.02864098548889
dp_fl,DP-FL,16,0.45345744680851063,0.45345744680851047,0.43643887751452576,0.9393271536771508,0.012654457617978957,18,18,all,0,0,0,98.8193712234497
dp_fl,DP-FL,17,0.45430851063829786,0.45430851063829786,0.43730391002265934,0.9394389136216467,0.012858049686385957,17,17,all,0,0,0,90.50145745277405
dp_fl,DP-FL,18,0.4549468085106383,0.4549468085106383,0.4388838233547476,0.9394916339037929,0.012719456089863527,15,15,all,0,0,0,81.511554479599
dp_fl,DP-FL,19,0.45797872340425533,0.4579787234042554,0.4415497189487968,0.9396337245605921,0.01270142044929536,17,17,all,0,0,0,93.80764389038086
dp_fl,DP-FL,20,0.4589893617021277,0.4589893617021276,0.442635350373224,0.9397102191258095,0.01276071355172742,20,20,all,0,0,0,107.91484904289246
dp_fl,DP-FL,21,0.46117021276595743,0.4611702127659574,0.4442454792599553,0.9398136418825161,0.012776049208132375,16,16,all,0,0,0,86.26003980636597
dp_fl,DP-FL,22,0.4621808510638298,0.4621808510638298,0.44513133299821167,0.9399164199814987,0.012764681113990733,15,15,all,0,0,0,79.81745529174805
dp_fl,DP-FL,23,0.4640957446808511,0.46409574468085096,0.4468371563470318,0.9400227335800185,0.012831236045659555,16,16,all,0,0,0,85.32468557357788
dp_fl,DP-FL,24,0.46585106382978725,0.46585106382978725,0.4488684960405266,0.9401302960222018,0.01255108070865861,17,17,all,0,0,0,94.15473079681396
dp_fl,DP-FL,25,0.468031914893617,0.468031914893617,0.45131515477015133,0.9402468229648474,0.012880026850872923,17,17,all,0,0,0,89.7540934085846
dp_fl,DP-FL,26,0.4692021276595745,0.46920212765957436,0.45205466084586715,0.9403131822386679,0.012831768421090762,19,19,all,0,0,0,100.80057072639465
dp_fl,DP-FL,27,0.47127659574468084,0.47127659574468084,0.45356390694489923,0.940383582909343,0.012554974728506467,16,16,all,0,0,0,88.74061298370361
dp_fl,DP-FL,28,0.47191489361702127,0.4719148936170212,0.4543754455086741,0.9404862713922295,0.012782241144907214,18,18,all,0,0,0,95.95690608024597
dp_fl,DP-FL,29,0.4726595744680851,0.47265957446808515,0.45525111115542427,0.940546689986124,0.012581550412376071,18,18,all,0,0,0,99.64140105247498
dp_fl,DP-FL,30,0.4743085106382979,0.4743085106382979,0.45690605969195563,0.9406280556197966,0.012758736281902282,19,19,all,0,0,0,102.21930384635925
dp_fl,DP-FL,31,0.4752659574468085,0.4752659574468085,0.4574162682435136,0.9407045559666977,0.012758230829895682,17,17,all,0,0,0,91.36485028266907
dp_fl,DP-FL,32,0.4771808510638298,0.47718085106382985,0.4593313063210946,0.9407723895698427,0.01274170410783374,17,17,all,0,0,0,92.40543675422668
dp_fl,DP-FL,33,0.47797872340425535,0.4779787234042553,0.46050085031106563,0.940823048681776,0.01291712038408016,15,15,all,0,0,0,80.0795066356659
dp_fl,DP-FL,34,0.4787234042553192,0.47872340425531906,0.46122884118323837,0.9409080423219243,0.01294112768871742,18,18,all,0,0,0,95.43056988716125
dp_fl,DP-FL,35,0.479468085106383,0.479468085106383,0.46198261175954175,0.9410366732192413,0.012566578755525271,17,17,all,0,0,0,95.07915711402893
dp_fl,DP-FL,36,0.48069148936170214,0.48069148936170225,0.4630670022962213,0.9411201058048105,0.012536546065449789,17,17,all,0,0,0,95.49288725852966
dp_fl,DP-FL,37,0.48308510638297875,0.48308510638297864,0.4653134388608691,0.9411573832099908,0.012753662624577198,18,18,all,0,0,0,98.0317451953888
dp_fl,DP-FL,38,0.48398936170212764,0.4839893617021277,0.4660750935368547,0.9412388240055505,0.01289966393578522,17,17,all,0,0,0,89.46321153640747
dp_fl,DP-FL,39,0.4845744680851064,0.48457446808510635,0.4662982310955729,0.9413420068223868,0.01260032794205022,16,16,all,0,0,0,89.15519976615906
dp_fl,DP-FL,40,0.48521276595744683,0.4852127659574469,0.4669954840666267,0.9413961754162811,0.012631233682979073,17,17,all,0,0,0,96.35830616950989
dp_fl,DP-FL,41,0.48569148936170214,0.4856914893617022,0.46705392838682813,0.9414553336031452,0.012765356751009399,18,18,all,0,0,0,97.36602807044983
dp_fl,DP-FL,42,0.48595744680851066,0.48595744680851066,0.4672805130425494,0.9414927873496766,0.012694404479734174,17,17,all,0,0,0,92.72832942008972
dp_fl,DP-FL,43,0.4872872340425532,0.4872872340425532,0.468566721402747,0.9415591061517113,0.012666895793317694,18,18,all,0,0,0,97.45226335525513
dp_fl,DP-FL,44,0.48851063829787233,0.48851063829787233,0.46932136342247077,0.9415915153792783,0.01262107767205246,17,17,all,0,0,0,93.48427844047546
dp_fl,DP-FL,45,0.49122340425531913,0.4912234042553192,0.47206213352583853,0.9416708400786311,0.012567325241450033,16,16,all,0,0,0,88.68345379829407
dp_fl,DP-FL,46,0.49281914893617024,0.49281914893617024,0.4736472477517788,0.9417452040934319,0.012998194208574421,15,15,all,0,0,0,77.95172762870789
dp_fl,DP-FL,47,0.49356382978723407,0.4935638297872339,0.4741752169884354,0.941764248959297,0.012757494225752598,19,19,all,0,0,0,103.27915287017822
dp_fl,DP-FL,48,0.4947340425531915,0.4947340425531916,0.47487136249300543,0.9417933568455135,0.012818908624354782,18,18,all,0,0,0,97.10530877113342
dp_fl,DP-FL,49,0.49446808510638296,0.494468085106383,0.4744454078200354,0.9418265494912119,0.012744365755485841,16,16,all,0,0,0,87.21181797981262
dp_fl,DP-FL,50,0.4953723404255319,0.4953723404255319,0.47505571264946556,0.9418744594125807,0.012831968928097657,19,19,all,0,0,0,101.58131837844849
dp_flprox,DP-FLProx,1,0.4076595744680851,0.40765957446808504,0.3856021408865875,0.9322140350370028,0.012706065800842018,17,17,all,0,0,0,93.34005355834961
dp_flprox,DP-FLProx,2,0.4263297872340426,0.4263297872340425,0.4127190530122632,0.9361630058973175,0.012686338984818985,15,15,all,0,0,0,81.07709574699402
dp_flprox,DP-FLProx,3,0.4204255319148936,0.42042553191489357,0.4001637222745328,0.9369421571461608,0.012939947657050886,16,16,all,0,0,0,83.47507667541504
dp_flprox,DP-FLProx,4,0.43351063829787234,0.4335106382978724,0.41739990928027565,0.9373384019426458,0.012635318189244236,15,15,all,0,0,0,83.53523898124695
dp_flprox,DP-FLProx,5,0.4376063829787234,0.43760638297872345,0.42062514092927333,0.9376952358926921,0.012858381525705398,17,17,all,0,0,0,91.4126079082489
dp_flprox,DP-FLProx,6,0.44090425531914895,0.44090425531914884,0.4236085813679689,0.9378900121415354,0.012758736281902282,19,19,all,0,0,0,101.4163191318512
dp_flprox,DP-FLProx,7,0.4441489361702128,0.44414893617021267,0.42707414880743233,0.9382540616327475,0.012892405082507875,18,18,all,0,0,0,94.95954298973083
dp_flprox,DP-FLProx,8,0.44111702127659574,0.4411170212765957,0.4247035407451197,0.9382645120259019,0.012885241626702048,15,15,all,0,0,0,78.33106827735901
dp_flprox,DP-FLProx,9,0.4444148936170213,0.4444148936170212,0.42741648201557597,0.9384760638297873,0.012775064249095181,19,19,all,0,0,0,103.57995939254761
dp_flprox,DP-FLProx,10,0.4441489361702128,0.44414893617021267,0.42752214903790886,0.9386343200740056,0.012800458598873368,18,18,all,0,0,0,96.81245040893555
dp_flprox,DP-FLProx,11,0.4434574468085106,0.44345744680851057,0.42551560210687017,0.9387998583487515,0.012756773841806929,16,16,all,0,0,0,86.91283130645752
dp_flprox,DP-FLProx,12,0.44377659574468087,0.4437765957446808,0.4259823691912991,0.9390613783533766,0.012780011167524969,17,17,all,0,0,0,91.56701135635376
dp_flprox,DP-FLProx,13,0.4487765957446809,0.4487765957446809,0.4309444607062616,0.9389742021276596,0.01297267655208889,14,14,all,0,0,0,72.80345273017883
dp_flprox,DP-FLProx,14,0.4505851063829787,0.4505851063829788,0.43431808518393833,0.939051702705828,0.012744015875532396,14,14,all,0,0,0,76.79749488830566
dp_flprox,DP-FLProx,15,0.45228723404255317,0.4522872340425531,0.4354601347944735,0.9392040500693802,0.012891355204108843,17,17,all,0,0,0,90.4361047744751
dp_flprox,DP-FLProx,16,0.45351063829787236,0.4535106382978722,0.43647024376652555,0.9393229966466237,0.012654457617978957,18,18,all,0,0,0,99.2993974685669
dp_flprox,DP-FLProx,17,0.4543617021276596,0.45436170212765953,0.4373624780516215,0.9394344501618871,0.012858049686385957,17,17,all,0,0,0,90.56519889831543
dp_flprox,DP-FLProx,18,0.4548936170212766,0.4548936170212767,0.4388602980968324,0.9394870750462537,0.012719456089863527,15,15,all,0,0,0,82.24534845352173
dp_flprox,DP-FLProx,19,0.4579255319148936,0.45792553191489366,0.44146999513554286,0.939629347826087,0.01270142044929536,17,17,all,0,0,0,93.30387330055237
dp_flprox,DP-FLProx,20,0.45893617021276595,0.4589361702127659,0.4425247464706142,0.9397054694727104,0.01276071355172742,20,20,all,0,0,0,107.36796545982361
dp_flprox,DP-FLProx,21,0.46127659574468083,0.46127659574468083,0.44434801939469376,0.9398088633209991,0.012776049208132375,16,16,all,0,0,0,86.27801179885864
dp_flprox,DP-FLProx,22,0.4618617021276596,0.46186170212765965,0.4448621143045085,0.9399111210684552,0.012764681113990733,15,15,all,0,0,0,81.52278017997742
dp_flprox,DP-FLProx,23,0.46414893617021274,0.46414893617021263,0.44687046505693384,0.9400182874653099,0.012831236045659555,16,16,all,0,0,0,84.56487274169922
dp_flprox,DP-FLProx,24,0.46574468085106385,0.46574468085106385,0.44872138328438826,0.9401259077243295,0.01255108070865861,17,17,all,0,0,0,94.83540844917297
dp_flprox,DP-FLProx,25,0.46787234042553194,0.46787234042553194,0.4511672298045148,0.9402417293015726,0.012880026850872923,17,17,all,0,0,0,91.26870632171631
dp_flprox,DP-FLProx,26,0.46930851063829787,0.4693085106382978,0.4521807949989431,0.9403081463922295,0.012831768421090762,19,19,all,0,0,0,100.0351631641388
dp_flprox,DP-FLProx,27,0.47117021276595744,0.4711702127659575,0.45347172316233475,0.9403783042321925,0.012554974728506467,16,16,all,0,0,0,88.42368149757385
dp_flprox,DP-FLProx,28,0.47175531914893615,0.47175531914893615,0.45419211345505645,0.9404811719472711,0.012782241144907214,18,18,all,0,0,0,97.24229621887207
dp_flprox,DP-FLProx,29,0.4724468085106383,0.47244680851063836,0.4550357082391082,0.9405411019888993,0.012581550412376071,18,18,all,0,0,0,99.98273968696594
dp_flprox,DP-FLProx,30,0.4743085106382979,0.4743085106382979,0.4568586125756914,0.9406227509250696,0.012758736281902282,19,19,all,0,0,0,102.57610821723938
dp_flprox,DP-FLProx,31,0.47510638297872343,0.4751063829787234,0.45724012295094285,0.9406986441951897,0.012758230829895682,17,17,all,0,0,0,91.72226190567017
dp_flprox,DP-FLProx,32,0.4770744680851064,0.47707446808510645,0.45925169901306384,0.9407671137835336,0.01274170410783374,17,17,all,0,0,0,91.22110080718994
dp_flprox,DP-FLProx,33,0.47797872340425535,0.4779787234042554,0.4604797824203746,0.940817593663275,0.01291712038408016,15,15,all,0,0,0,78.99468851089478
dp_flprox,DP-FLProx,34,0.47856382978723405,0.47856382978723394,0.4610842084900827,0.9409023849444961,0.01294112768871742,18,18,all,0,0,0,94.34049153327942
dp_flprox,DP-FLProx,35,0.4792021276595745,0.4792021276595745,0.4617254254434785,0.9410308857539316,0.012566578755525271,17,17,all,0,0,0,94.87481164932251
dp_flprox,DP-FLProx,36,0.4806382978723404,0.4806382978723406,0.4630441845532049,0.941114526480111,0.012536546065449789,17,17,all,0,0,0,94.63291239738464
dp_flprox,DP-FLProx,37,0.4829255319148936,0.4829255319148935,0.4651457555862074,0.9411515581637373,0.012753662624577198,18,18,all,0,0,0,97.38695192337036
dp_flprox,DP-FLProx,38,0.48393617021276597,0.4839361702127659,0.465979848680396,0.9412329527058281,0.01289966393578522,17,17,all,0,0,0,89.18577027320862
dp_flprox,DP-FLProx,39,0.4845212765957447,0.4845212765957447,0.46621183101707353,0.9413363292090656,0.01260032794205022,16,16,all,0,0,0,88.53516912460327
dp_flprox,DP-FLProx,40,0.4850531914893617,0.4850531914893617,0.46677564891195816,0.9413903937326553,0.012631233682979073,17,17,all,0,0,0,93.90019512176514
dp_flprox,DP-FLProx,41,0.4857446808510638,0.48574468085106387,0.46713619400129663,0.9414495779370954,0.012765356751009399,18,18,all,0,0,0,97.03921127319336
dp_flprox,DP-FLProx,42,0.48601063829787233,0.4860106382978723,0.4673582612287762,0.9414873034227569,0.012694404479734174,17,17,all,0,0,0,92.67883825302124
dp_flprox,DP-FLProx,43,0.48734042553191487,0.4873404255319149,0.46860793468783507,0.9415535065911192,0.012666895793317694,18,18,all,0,0,0,97.9490430355072
dp_flprox,DP-FLProx,44,0.48840425531914894,0.4884042553191489,0.46925981756774604,0.9415857163506014,0.01262107767205246,17,17,all,0,0,0,93.41049480438232
dp_flprox,DP-FLProx,45,0.49101063829787234,0.49101063829787234,0.4718844631609037,0.941665425531915,0.012567325241450033,16,16,all,0,0,0,87.65133714675903
dp_flprox,DP-FLProx,46,0.4926063829787234,0.4926063829787235,0.4734691226259079,0.941740330134135,0.012998194208574421,15,15,all,0,0,0,79.01608371734619
dp_flprox,DP-FLProx,47,0.49340425531914894,0.49340425531914883,0.4739636051276151,0.9417589037927844,0.012757494225752598,19,19,all,0,0,0,103.65569519996643
dp_flprox,DP-FLProx,48,0.49446808510638296,0.49446808510638307,0.4746440609253591,0.9417884626503237,0.012818908624354782,18,18,all,0,0,0,97.54205226898193
dp_flprox,DP-FLProx,49,0.49436170212765956,0.49436170212765956,0.4743603044046153,0.9418212679232192,0.012744365755485841,16,16,all,0,0,0,86.82242918014526
dp_flprox,DP-FLProx,50,0.49531914893617024,0.4953191489361701,0.47495369975966123,0.941869232770583,0.012831968928097657,19,19,all,0,0,0,102.30392265319824
dp_fedsgd,DP-FedSGD,1,0.40606382978723404,0.40606382978723393,0.38444494665003565,0.9312450913506012,0.007819942888929425,17,17,all,0,0,0,31.43422555923462
dp_fedsgd,DP-FedSGD,2,0.4246276595744681,0.4246276595744679,0.41202626842135875,0.9351622802960221,0.007808700981539399,15,15,all,0,0,0,27.340189218521118
dp_fedsgd,DP-FedSGD,3,0.4165957446808511,0.4165957446808511,0.3957987207865845,0.9363756591119334,0.007952387225083814,16,16,all,0,0,0,28.111313819885254
dp_fedsgd,DP-FedSGD,4,0.42888297872340425,0.42888297872340425,0.412720597393898,0.9368326809666976,0.007779795753714203,15,15,all,0,0,0,27.807812452316284
dp_fedsgd,DP-FedSGD,5,0.4348936170212766,0.4348936170212766,0.41846448939276737,0.937081125693802,0.007905802282313416,17,17,all,0,0,0,30.543027639389038
dp_fedsgd,DP-FedSGD,6,0.43659574468085105,0.43659574468085105,0.41963511826714667,0.937162083718779,0.007849715882537968,19,19,all,0,0,0,34.91678857803345
dp_fedsgd,DP-FedSGD,7,0.4403191489361702,0.44031914893617013,0.4239494831424599,0.9373736846669749,0.007925071613040971,18,18,all,0,0,0,32.6323127746582
dp_fedsgd,DP-FedSGD,8,0.43648936170212765,0.43648936170212776,0.42093492170591057,0.9374073571924145,0.00792118462477093,15,15,all,0,0,0,27.048736333847046
dp_fedsgd,DP-FedSGD,9,0.4384574468085106,0.4384574468085107,0.42260813399483493,0.9376007747456059,0.007858748849021812,19,19,all,0,0,0,34.735352754592896
dp_fedsgd,DP-FedSGD,10,0.43611702127659574,0.43611702127659574,0.4207992249690194,0.9378038708371879,0.007873197246031983,18,18,all,0,0,0,32.855541467666626
dp_fedsgd,DP-FedSGD,11,0.4348936170212766,0.4348936170212765,0.4184454175686013,0.9378843027289546,0.007848275864187782,16,16,all,0,0,0,29.092901945114136
dp_fedsgd,DP-FedSGD,12,0.43382978723404253,0.4338297872340426,0.41717740466214787,0.9380075017345049,0.007861645215388829,17,17,all,0,0,0,30.629301071166992
dp_fedsgd,DP-FedSGD,13,0.43675531914893617,0.4367553191489362,0.4194271487990889,0.9379695016188717,0.007970793896978209,14,14,all,0,0,0,25.248667001724243
dp_fedsgd,DP-FedSGD,14,0.43813829787234043,0.43813829787234043,0.4227615669020149,0.937914156452359,0.007841473309422003,14,14,all,0,0,0,26.190791606903076
dp_fedsgd,DP-FedSGD,15,0.44079787234042556,0.4407978723404255,0.42528684206642686,0.9380428133672527,0.00792459934995882,17,17,all,0,0,0,30.78042459487915
dp_fedsgd,DP-FedSGD,16,0.4423404255319149,0.4423404255319148,0.42734835171662383,0.938108707215541,0.007790551286673862,18,18,all,0,0,0,32.94358587265015
dp_fedsgd,DP-FedSGD,17,0.44143617021276593,0.44143617021276593,0.4261393064648601,0.938156417668825,0.007905699359023338,17,17,all,0,0,0,31.06656575202942
dp_fedsgd,DP-FedSGD,18,0.4397340425531915,0.43973404255319143,0.42482076924590334,0.9381876936864014,0.007827053574902852,15,15,all,0,0,0,28.310970544815063
dp_fedsgd,DP-FedSGD,19,0.44111702127659574,0.4411170212765957,0.4262881840278072,0.9382499479648472,0.007816868476182964,17,17,all,0,0,0,31.881211042404175
dp_fedsgd,DP-FedSGD,20,0.4428191489361702,0.4428191489361703,0.4281382896113855,0.9382907261794634,0.007850636099052233,20,20,all,0,0,0,36.98151969909668
dp_fedsgd,DP-FedSGD,21,0.4446276595744681,0.44462765957446804,0.42971089355009423,0.9383248467853841,0.007859490628161993,16,16,all,0,0,0,29.403696298599243
dp_fedsgd,DP-FedSGD,22,0.44446808510638297,0.4444680851063831,0.4294876435690038,0.938419507400555,0.007852972083115483,15,15,all,0,0,0,27.84433126449585
dp_fedsgd,DP-FedSGD,23,0.4450531914893617,0.4450531914893618,0.42955677774403717,0.9385002052497686,0.007890735514031121,16,16,all,0,0,0,28.766902685165405
dp_fedsgd,DP-FedSGD,24,0.4449468085106383,0.44494680851063834,0.42976330924337347,0.9385316113552268,0.007731584661235012,17,17,all,0,0,0,31.666860103607178
dp_fedsgd,DP-FedSGD,25,0.44670212765957445,0.4467021276595744,0.43170075169032984,0.9385853174144312,0.007918270673817882,17,17,all,0,0,0,30.698854207992554
dp_fedsgd,DP-FedSGD,26,0.4473404255319149,0.4473404255319149,0.4321875091972665,0.9386110430157261,0.007890752945055798,19,19,all,0,0,0,34.69477820396423
dp_fedsgd,DP-FedSGD,27,0.44803191489361704,0.448031914893617,0.43230488035442194,0.9387047409805735,0.007733955030248744,16,16,all,0,0,0,30.476625204086304
dp_fedsgd,DP-FedSGD,28,0.4481914893617021,0.44819148936170217,0.4320705516885621,0.9387091234967622,0.007862886214186023,18,18,all,0,0,0,33.159433126449585
dp_fedsgd,DP-FedSGD,29,0.4481914893617021,0.44819148936170217,0.43207604605592964,0.9387580220860314,0.007749323956459926,18,18,all,0,0,0,34.25293040275574
dp_fedsgd,DP-FedSGD,30,0.4487765957446809,0.4487765957446809,0.4327950518664671,0.9388169027520815,0.007849715882537968,19,19,all,0,0,0,35.117116928100586
dp_fedsgd,DP-FedSGD,31,0.4497340425531915,0.4497340425531915,0.43412994136951294,0.938860195999075,0.00784881699819455,17,17,all,0,0,0,30.976114988327026
dp_fedsgd,DP-FedSGD,32,0.45170212765957446,0.4517021276595744,0.436502641553175,0.9389035008094356,0.007839684212306443,17,17,all,0,0,0,31.60333013534546
dp_fedsgd,DP-FedSGD,33,0.45170212765957446,0.4517021276595744,0.4360522127662513,0.9389389194033303,0.007939383060751955,15,15,all,0,0,0,27.657575368881226
dp_fedsgd,DP-FedSGD,34,0.4527127659574468,0.45271276595744675,0.4371716857476525,0.9390133585800184,0.007952653912262868,18,18,all,0,0,0,31.657115936279297
dp_fedsgd,DP-FedSGD,35,0.4524468085106383,0.45244680851063823,0.4368328326513085,0.9390951404949124,0.007740514199020874,17,17,all,0,0,0,31.838069677352905
dp_fedsgd,DP-FedSGD,36,0.453031914893617,0.45303191489361694,0.43750669487570076,0.9391322733580018,0.007723347539272126,17,17,all,0,0,0,31.985033988952637
dp_fedsgd,DP-FedSGD,37,0.4537765957446809,0.45377659574468077,0.4384490415578979,0.9391619623034226,0.007846864821245646,18,18,all,0,0,0,33.65268135070801
dp_fedsgd,DP-FedSGD,38,0.45382978723404255,0.45382978723404266,0.43855174906302646,0.9392591899861239,0.007929384577941732,17,17,all,0,0,0,30.894049406051636
dp_fedsgd,DP-FedSGD,39,0.454468085106383,0.454468085106383,0.439440049068218,0.9393382949814985,0.007759249396596361,16,16,all,0,0,0,30.02187752723694
dp_fedsgd,DP-FedSGD,40,0.454468085106383,0.45446808510638304,0.4395155943802954,0.939386849560592,0.007777023402720505,17,17,all,0,0,0,32.232741832733154
dp_fedsgd,DP-FedSGD,41,0.45404255319148934,0.4540425531914893,0.43891391981598465,0.9394168825161887,0.007853337070961348,18,18,all,0,0,0,33.30138349533081
dp_fedsgd,DP-FedSGD,42,0.45420212765957446,0.4542021276595746,0.43877872207524377,0.9394463257400557,0.007813466170278768,17,17,all,0,0,0,31.55531907081604
dp_fedsgd,DP-FedSGD,43,0.45409574468085107,0.454095744680851,0.438683565008052,0.9394796802728954,0.007797312102727056,18,18,all,0,0,0,33.251662492752075
dp_fedsgd,DP-FedSGD,44,0.4547340425531915,0.45473404255319155,0.4392283507481317,0.9394870548103608,0.007771864286867093,17,17,all,0,0,0,32.006688594818115
dp_fedsgd,DP-FedSGD,45,0.45622340425531915,0.4562234042553192,0.4403293477937748,0.9395726410730803,0.0077407938695046846,16,16,all,0,0,0,30.201055765151978
dp_fedsgd,DP-FedSGD,46,0.45632978723404255,0.4563297872340425,0.4403539576150855,0.93962016940333,0.007985528914080029,15,15,all,0,0,0,26.641574144363403
dp_fedsgd,DP-FedSGD,47,0.4566489361702128,0.4566489361702127,0.44051019191615925,0.9396230833718778,0.007848804829542574,19,19,all,0,0,0,35.29540729522705
dp_fedsgd,DP-FedSGD,48,0.4581914893617021,0.45819148936170206,0.4418885739150542,0.9396564003237742,0.007883613320704658,18,18,all,0,0,0,33.14419412612915
dp_fedsgd,DP-FedSGD,49,0.4573936170212766,0.45739361702127657,0.44104038948506225,0.939688318108233,0.007841448639682547,16,16,all,0,0,0,29.29137921333313
dp_fedsgd,DP-FedSGD,50,0.4573404255319149,0.45734042553191484,0.4407898303569104,0.9397202821461611,0.007891024643533806,19,19,all,0,0,0,35.01199960708618
dp_rtfl,DP-RTFL,1,0.4076063829787234,0.4076063829787233,0.38550709063655975,0.9322139454209063,0.012706065800842018,17,17,all,0,0,1,93.64721417427063
dp_rtfl,DP-RTFL,2,0.42627659574468085,0.4262765957446807,0.41263375602541363,0.9361636389916743,0.012686338984818985,15,15,all,0,0,2,81.84876132011414
dp_rtfl,DP-RTFL,3,0.420531914893617,0.42053191489361696,0.4002743437232536,0.9369439552497685,0.012939947657050886,16,16,all,0,0,3,84.05741381645203
dp_rtfl,DP-RTFL,4,0.43361702127659574,0.43361702127659574,0.41748259197948445,0.9373403995143388,0.012635318189244236,15,15,all,0,0,4,83.10702776908875
dp_rtfl,DP-RTFL,5,0.4378723404255319,0.43787234042553186,0.4208809840817938,0.9376975630203515,0.012858381525705398,17,17,all,0,0,5,91.08232426643372
dp_rtfl,DP-RTFL,6,0.44101063829787235,0.44101063829787235,0.42379778553636804,0.9378928422756707,0.012758736281902282,19,19,all,0,0,6,101.77363395690918
dp_rtfl,DP-RTFL,7,0.44420212765957445,0.4442021276595744,0.4270985733747418,0.9382566951896393,0.012892405082507875,18,18,all,0,0,7,92.83408665657043
dp_rtfl,DP-RTFL,8,0.44117021276595747,0.44117021276595736,0.424797279784834,0.9382672294172064,0.012885241626702048,15,15,all,0,0,8,78.24550938606262
dp_rtfl,DP-RTFL,9,0.4443617021276596,0.4443617021276595,0.42737758770862844,0.9384787754394079,0.012775064249095181,19,19,all,0,0,9,101.58866572380066
dp_rtfl,DP-RTFL,10,0.4441489361702128,0.44414893617021267,0.4276295006536258,0.9386375086725255,0.012800458598873368,18,18,all,0,0,10,96.66811680793762
dp_rtfl,DP-RTFL,11,0.4434574468085106,0.44345744680851057,0.4254860315553398,0.9388028879509712,0.012756773841806929,16,16,all,0,0,11,86.03590059280396
dp_rtfl,DP-RTFL,12,0.44377659574468087,0.4437765957446808,0.4259261280725899,0.9390647375115635,0.012780011167524969,17,17,all,0,0,12,91.65423703193665
dp_rtfl,DP-RTFL,13,0.4487765957446809,0.4487765957446809,0.4309721838554145,0.9389777173913043,0.01297267655208889,14,14,all,0,0,13,72.91583061218262
dp_rtfl,DP-RTFL,14,0.45053191489361705,0.45053191489361705,0.43431143979214915,0.9390555908880666,0.012744015875532396,14,14,all,0,0,14,74.72413635253906
dp_rtfl,DP-RTFL,15,0.4522340425531915,0.4522340425531914,0.43542462443381047,0.9392080336493988,0.012891355204108843,17,17,all,0,0,15,90.08478546142578
dp_rtfl,DP-RTFL,16,0.45345744680851063,0.45345744680851047,0.43643887751452576,0.9393271536771508,0.012654457617978957,18,18,all,0,0,16,99.04067015647888
dp_rtfl,DP-RTFL,17,0.45430851063829786,0.45430851063829786,0.43730391002265934,0.9394389136216467,0.012858049686385957,17,17,all,0,0,17,90.80885171890259
dp_rtfl,DP-RTFL,18,0.4549468085106383,0.4549468085106383,0.4388838233547476,0.9394916339037929,0.012719456089863527,15,15,all,0,0,18,80.58761358261108
