method,round,accuracy,balanced_accuracy,f1_score,precision,recall,auc_roc,round_duration,agg_client_count,selected_client_count,participation_policy,dp_noise_scale,zkip_failures,ebcd_alert,tcm_state_count
fedavg,1,0.545904255319149,0.5459042553191489,0.5332793262870726,0.5630096047340665,0.5459042553191489,0.9465586349444957,32.59101223945618,20,20,all,0.0,0,0,0
fedavg,2,0.579627659574468,0.579627659574468,0.5683771170602385,0.5937384212893189,0.579627659574468,0.9535261389916745,33.03359818458557,20,20,all,0.0,0,0,0
fedavg,3,0.588936170212766,0.5889361702127659,0.5789933791950864,0.6002986621731315,0.5889361702127659,0.9554612829555967,32.59525418281555,20,20,all,0.0,0,0,0
fedavg,4,0.596436170212766,0.596436170212766,0.5871260634716875,0.606021155978219,0.596436170212766,0.9565587997224791,31.89309573173523,20,20,all,0.0,0,0,0
fedavg,5,0.6016489361702128,0.6016489361702126,0.5928966460831475,0.6094099667790149,0.6016489361702126,0.9570503006475485,32.18313407897949,20,20,all,0.0,0,0,0
fedavg,6,0.6071808510638298,0.6071808510638298,0.5988288231058162,0.6132978301550699,0.6071808510638298,0.9579238465541168,32.37116885185242,20,20,all,0.0,0,0,0
fedavg,7,0.6093085106382978,0.6093085106382979,0.6010985356318196,0.6156319615330463,0.6093085106382979,0.9579282724329325,32.46452188491821,20,20,all,0.0,0,0,0
fedavg,8,0.6139361702127659,0.6139361702127659,0.605830622779441,0.618735126415643,0.6139361702127659,0.9586086580712305,32.44110178947449,20,20,all,0.0,0,0,0
fedavg,9,0.6161170212765957,0.6161170212765956,0.6084009488599927,0.6213889420457254,0.6161170212765956,0.9589161829324699,32.03680610656738,20,20,all,0.0,0,0,0
fedavg,10,0.6187765957446808,0.6187765957446808,0.6112548254850818,0.6238875978882071,0.6187765957446808,0.9592364621877891,31.856016159057617,20,20,all,0.0,0,0,0
fedavg,11,0.6210106382978723,0.6210106382978723,0.613711080667277,0.6250331851650535,0.6210106382978723,0.9595792553191487,32.013397455215454,20,20,all,0.0,0,0,0
fedavg,12,0.6209574468085106,0.6209574468085106,0.6136126984167133,0.6249162884874142,0.6209574468085106,0.9593092911655874,32.11449217796326,20,20,all,0.0,0,0,0
fedavg,13,0.6237765957446808,0.6237765957446808,0.6163487661028317,0.6270659440337031,0.6237765957446808,0.959947684435708,32.480114459991455,20,20,all,0.0,0,0,0
fedavg,14,0.6241489361702127,0.6241489361702128,0.6169081563410647,0.627354950208247,0.6241489361702128,0.9601190130666047,32.75118851661682,20,20,all,0.0,0,0,0
fedavg,15,0.6251063829787235,0.6251063829787233,0.6178424084523468,0.6278704006316713,0.6251063829787233,0.9602072242136911,32.33996605873108,20,20,all,0.0,0,0,0
fedavg,16,0.6256914893617022,0.6256914893617022,0.6185928534842928,0.6281853452653546,0.6256914893617022,0.9604227971785385,31.9512836933136,20,20,all,0.0,0,0,0
fedavg,17,0.6256382978723404,0.6256382978723405,0.6184836944961146,0.628418773961474,0.6256382978723405,0.9602698687557818,31.812246084213257,20,20,all,0.0,0,0,0
fedavg,18,0.6279255319148936,0.6279255319148936,0.6209098145796772,0.6299016351528722,0.6279255319148936,0.9606136621184088,31.861748933792114,20,20,all,0.0,0,0,0
fedavg,19,0.6287765957446808,0.6287765957446809,0.621663940968964,0.6307289412161939,0.6287765957446809,0.9608219385985197,32.539743423461914,20,20,all,0.0,0,0,0
fedavg,20,0.6275531914893617,0.6275531914893617,0.6203205670937317,0.6290372249358842,0.6275531914893617,0.9608439668131359,32.54745435714722,20,20,all,0.0,0,0,0
fedavg,21,0.6288297872340426,0.6288297872340426,0.6216460395171829,0.6296140329110923,0.6288297872340426,0.9609692414431082,32.33225607872009,20,20,all,0.0,0,0,0
fedavg,22,0.6290425531914894,0.6290425531914894,0.6218432341796563,0.6299248532312195,0.6290425531914894,0.9608888211147089,32.10232591629028,20,20,all,0.0,0,0,0
fedavg,23,0.6292553191489362,0.6292553191489362,0.6219135973996768,0.6300588981194624,0.6292553191489362,0.9611288939639222,32.02192258834839,20,20,all,0.0,0,0,0
fedavg,24,0.6296808510638298,0.6296808510638298,0.6225936389301407,0.6302549137627119,0.6296808510638298,0.9611679463459761,32.136653900146484,20,20,all,0.0,0,0,0
fedavg,25,0.6303723404255319,0.6303723404255319,0.6231884751389367,0.6306671755212346,0.6303723404255319,0.9611656654717853,32.40301966667175,20,20,all,0.0,0,0,0
fedavg,26,0.6315425531914893,0.6315425531914893,0.624357861417087,0.6316953824225066,0.6315425531914893,0.9612269368640148,32.47605061531067,20,20,all,0.0,0,0,0
fedavg,27,0.6307978723404255,0.6307978723404255,0.6238124714804035,0.6311599271077675,0.6307978723404255,0.9613174231036076,32.657663106918335,20,20,all,0.0,0,0,0
fedavg,28,0.6318085106382979,0.6318085106382979,0.6247491030159892,0.6320993742393771,0.6318085106382979,0.9613842651480113,32.12286591529846,20,20,all,0.0,0,0,0
fedavg,29,0.6319148936170212,0.6319148936170211,0.6249171494455373,0.6320014660426733,0.6319148936170211,0.9613093374190563,31.95818328857422,20,20,all,0.0,0,0,0
fedavg,30,0.6318085106382979,0.6318085106382979,0.6248419659731187,0.631739969167556,0.6318085106382979,0.9613742050185013,32.292991161346436,20,20,all,0.0,0,0,0
fedavg,31,0.6318617021276596,0.6318617021276596,0.624890313718891,0.6316618275804734,0.6318617021276596,0.9613194466928769,32.106767416000366,20,20,all,0.0,0,0,0
fedavg,32,0.6326063829787234,0.6326063829787234,0.6255298392579942,0.6324611567639781,0.6326063829787234,0.9614216784227568,32.49430179595947,20,20,all,0.0,0,0,0
