method,round,accuracy,balanced_accuracy,f1_score,precision,recall,auc_roc,round_duration,agg_client_count,selected_client_count,participation_policy,dp_noise_scale,zkip_failures,ebcd_alert,tcm_state_count
apdp_rtfl,1,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.757166862487793,0,0,all,0.0,0,0,1
apdp_rtfl,2,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7691576480865479,0,0,all,0.0,0,0,2
apdp_rtfl,3,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.8224444389343262,0,0,all,0.0,0,0,3
apdp_rtfl,4,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.8168766498565674,0,0,all,0.0,0,0,4
apdp_rtfl,5,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.8044140338897705,0,0,all,0.0,0,0,5
apdp_rtfl,6,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.9519991874694824,0,0,all,0.0,0,0,6
apdp_rtfl,7,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7962255477905273,0,0,all,0.0,0,0,7
apdp_rtfl,8,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7099220752716064,0,0,all,0.0,0,0,8
apdp_rtfl,9,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.8917667865753174,0,0,all,0.0,0,0,9
apdp_rtfl,10,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7957475185394287,0,0,all,0.0,0,0,10
apdp_rtfl,11,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7545130252838135,0,0,all,0.0,0,0,11
apdp_rtfl,12,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7514133453369141,0,0,all,0.0,0,0,12
apdp_rtfl,13,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7168357372283936,0,0,all,0.0,0,0,13
apdp_rtfl,14,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7053148746490479,0,0,all,0.0,0,0,14
apdp_rtfl,15,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7933089733123779,0,0,all,0.0,0,0,15
apdp_rtfl,16,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.9006297588348389,0,0,all,0.0,0,0,16
apdp_rtfl,17,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.8700742721557617,0,0,all,0.0,0,0,17
apdp_rtfl,18,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7656581401824951,0,0,all,0.0,0,0,18
apdp_rtfl,19,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.8049454689025879,0,0,all,0.0,0,0,19
apdp_rtfl,20,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.9110107421875,0,0,all,0.0,0,0,20
apdp_rtfl,21,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7512681484222412,0,0,all,0.0,0,0,21
apdp_rtfl,22,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7043838500976562,0,0,all,0.0,0,0,22
apdp_rtfl,23,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7896490097045898,0,0,all,0.0,0,0,23
apdp_rtfl,24,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.8364875316619873,0,0,all,0.0,0,0,24
apdp_rtfl,25,0.02127659574468085,0.02127659574468085,nan,nan,nan,nan,0.7955515384674072,0,0,all,0.0,0,0,25
