method,client_id,round,steps,sample_rate,noise_multiplier,cumulative_epsilon,incremental_epsilon,target_epsilon,remaining_epsilon,status
apdp_rtfl,client_0,1,42,0.07343660355708548,4.021576893646997,0.6398332899570323,0.6398332899570323,5.0,4.360166710042968,spent
apdp_rtfl,client_1,1,44,0.046276211135213303,3.213244963124814,0.5316596865586617,0.5316596865586617,5.0,4.468340313441338,spent
apdp_rtfl,client_2,1,26,0.07816793893129771,4.121427828678226,0.5301584837554785,0.5301584837554785,5.0,4.4698415162445215,spent
apdp_rtfl,client_4,1,17,0.059534883720930236,3.6106416178621252,0.39473704200871373,0.39473704200871373,5.0,4.605262957991286,spent
apdp_rtfl,client_6,1,18,0.05571273122959739,3.4835336029937776,0.3953880282885468,0.3953880282885468,5.0,4.604611971711453,spent
apdp_rtfl,client_7,1,25,0.04121719529866366,3.06017852432284,0.3949771851586013,0.3949771851586013,5.0,4.605022814841399,spent
apdp_rtfl,client_8,1,12,0.08446057406796437,4.272820253339309,0.392786368813751,0.392786368813751,5.0,4.607213631186249,spent
apdp_rtfl,client_9,1,19,0.05340008343763037,3.4327173714092387,0.39497382389568664,0.39497382389568664,5.0,4.605026176104313,spent
apdp_rtfl,client_10,1,18,0.05627610463838206,3.5166349649699775,0.39488241012658754,0.39488241012658754,5.0,4.605117589873412,spent
apdp_rtfl,client_11,1,14,0.0724391624221845,3.969607584966967,0.3939042615787456,0.3939042615787456,5.0,4.606095738421255,spent
apdp_rtfl,client_12,1,19,0.055148642826367944,3.538254040645005,0.39326249422380577,0.39326249422380577,5.0,4.606737505776194,spent
apdp_rtfl,client_13,1,20,0.051364365971107544,3.389557072820799,0.3945144460031669,0.3945144460031669,5.0,4.605485553996833,spent
apdp_rtfl,client_14,1,21,0.049573973663826494,3.3537396986022987,0.3940085727511897,0.3940085727511897,5.0,4.60599142724881,spent
apdp_rtfl,client_15,1,17,0.059673659673659674,3.618577491233065,0.3946226388306051,0.3946226388306051,5.0,4.605377361169395,spent
apdp_rtfl,client_16,1,23,0.04525366802191975,3.212172170435136,0.3942612178221167,0.3942612178221167,5.0,4.605738782177883,spent
apdp_rtfl,client_17,1,18,0.05688888888888889,3.5526568059502646,0.3943514280762874,0.3943514280762874,5.0,4.605648571923712,spent
apdp_rtfl,client_19,1,19,0.05383806519453207,3.4591373167900774,0.3945698439934034,0.3945698439934034,5.0,4.605430156006596,spent
apdp_rtfl,client_0,2,42,0.07343660355708548,4.021576893646997,0.882490987696732,0.2426576977396997,5.0,4.117509012303268,spent
apdp_rtfl,client_1,2,44,0.046276211135213303,3.213244963124814,0.7297365270955948,0.19807684053693309,5.0,4.270263472904405,spent
apdp_rtfl,client_4,2,17,0.059534883720930236,3.6106416178621252,0.5313142108758317,0.13657716886711802,5.0,4.4686857891241685,spent
apdp_rtfl,client_5,2,20,0.050117462803445575,3.312495992789027,0.3957531312115866,0.3957531312115866,5.0,4.6042468687884135,spent
apdp_rtfl,client_6,2,18,0.05571273122959739,3.4835336029937776,0.531989367240956,0.13660133895240922,5.0,4.468010632759044,spent
apdp_rtfl,client_7,2,25,0.04121719529866366,3.06017852432284,0.531253988395369,0.13627680323676766,5.0,4.468746011604631,spent
apdp_rtfl,client_8,2,12,0.08446057406796437,4.272820253339309,0.5299591245880932,0.13717275577434224,5.0,4.4700408754119065,spent
apdp_rtfl,client_10,2,18,0.05627610463838206,3.5166349649699775,0.5314336916865903,0.13655128156000274,5.0,4.4685663083134095,spent
apdp_rtfl,client_11,2,14,0.0724391624221845,3.969607584966967,0.5305521397180111,0.1366478781392655,5.0,4.4694478602819885,spent
apdp_rtfl,client_12,2,19,0.055148642826367944,3.538254040645005,0.5297815110571167,0.1365190168333109,5.0,4.4702184889428835,spent
apdp_rtfl,client_14,2,21,0.049573973663826494,3.3537396986022987,0.5303538730511324,0.13634530029994263,5.0,4.469646126948867,spent
apdp_rtfl,client_15,2,17,0.059673659673659674,3.618577491233065,0.5311876510856223,0.13656501225501716,5.0,4.468812348914378,spent
apdp_rtfl,client_17,2,18,0.05688888888888889,3.5526568059502646,0.5308475925594083,0.13649616448312085,5.0,4.469152407440592,spent
apdp_rtfl,client_18,2,18,0.05776173285198556,3.6039961206388615,0.3935636731403638,0.3935636731403638,5.0,4.606436326859637,spent
apdp_rtfl,client_19,2,19,0.05383806519453207,3.4591373167900774,0.5310491185134305,0.13647927452002712,5.0,4.4689508814865695,spent
apdp_rtfl,client_0,3,42,0.07343660355708548,4.021576893646997,1.0726291495069944,0.19013816181026244,5.0,3.9273708504930056,spent
apdp_rtfl,client_1,3,44,0.046276211135213303,3.213244963124814,0.8831300600013539,0.15339353290575908,5.0,4.116869939998646,spent
apdp_rtfl,client_2,3,26,0.07816793893129771,4.121427828678226,0.7289132477702871,0.19875476401480863,5.0,4.271086752229713,spent
apdp_rtfl,client_3,3,14,0.07542722451384797,4.1253684081100355,0.39079730295699866,0.39079730295699866,5.0,4.609202697043001,spent
apdp_rtfl,client_5,3,20,0.050117462803445575,3.312495992789027,0.5323022286080064,0.13654909739641974,5.0,4.467697771391993,spent
apdp_rtfl,client_6,3,18,0.05571273122959739,3.4835336029937776,0.6412996027590337,0.10931023551807773,5.0,4.358700397240966,spent
apdp_rtfl,client_7,3,25,0.04121719529866366,3.06017852432284,0.640439559843243,0.109185571447874,5.0,4.359560440156757,spent
apdp_rtfl,client_8,3,12,0.08446057406796437,4.272820253339309,0.6400168115227884,0.1100576869346952,5.0,4.359983188477211,spent
apdp_rtfl,client_9,3,19,0.05340008343763037,3.4327173714092387,0.5314932225735918,0.13651939867790513,5.0,4.468506777426408,spent
apdp_rtfl,client_10,3,18,0.05627610463838206,3.5166349649699775,0.6408811119800437,0.10944742029345345,5.0,4.359118888019957,spent
apdp_rtfl,client_11,3,14,0.0724391624221845,3.969607584966967,0.6403866122392958,0.10983447252128475,5.0,4.359613387760704,spent
