method,client_id,round,steps,sample_rate,noise_multiplier,cumulative_epsilon,incremental_epsilon,target_epsilon,remaining_epsilon,status
dp_flprox,client_13,8,60,0.051364365971107544,3.0814155207461806,1.5321559506399436,0.1584339485330175,5.0,3.4678440493600564,spent
dp_flprox,client_14,8,63,0.049573973663826494,3.048854271456635,1.8099174594427259,0.1333731714984403,5.0,3.190082540557274,spent
dp_flprox,client_15,8,51,0.059673659673659674,3.289615901120968,1.934623779454656,0.12429540912955939,5.0,3.0653762205453443,spent
dp_flprox,client_17,8,54,0.05688888888888889,3.229688005409331,1.9344121995979624,0.12431479530699074,5.0,3.065587800402038,spent
dp_flprox,client_18,8,54,0.05776173285198556,3.276360109671692,1.5309806691518086,0.15837996158138412,5.0,3.4690193308481914,spent
dp_flprox,client_19,8,57,0.05383806519453207,3.144670287990979,1.810401317489437,0.1333498625104299,5.0,3.189598682510563,spent
dp_flprox,client_0,9,42,0.07343660355708548,3.6559789942245424,2.0518017417031764,0.11866719671241466,5.0,2.9481982582968236,spent
dp_flprox,client_1,9,66,0.046276211135213303,2.9211317846589218,1.9355295499191834,0.12420313123797189,5.0,3.0644704500808166,spent
dp_flprox,client_2,9,39,0.07816793893129771,3.74675257152566,1.808917612798507,0.1334329400945602,5.0,3.191082387201493,spent
dp_flprox,client_3,9,42,0.07542722451384797,3.7503349164636686,1.5289120388803386,0.15828358171051593,5.0,3.4710879611196614,spent
dp_flprox,client_4,9,51,0.059534883720930236,3.28240147078375,1.6771033291913495,0.14490519616230246,5.0,3.3228966708086505,spent
dp_flprox,client_5,9,60,0.050117462803445575,3.01135999344457,1.8117430354264892,0.13327835903062235,5.0,3.188256964573511,spent
dp_flprox,client_6,9,54,0.05571273122959739,3.166848729994343,2.053811824261112,0.11837592774299832,5.0,2.946188175738888,spent
dp_flprox,client_7,9,75,0.04121719529866366,2.781980476657127,1.8112434360244871,0.1332999365444396,5.0,3.188756563975513,spent
dp_flprox,client_8,9,36,0.08446057406796437,3.8843820484902802,2.0517534541576232,0.11867615246407537,5.0,2.9482465458423768,spent
dp_flprox,client_9,9,57,0.05340008343763037,3.1206521558265803,1.6775129963974953,0.1449005168992259,5.0,3.3224870036025047,spent
dp_flprox,client_11,9,42,0.0724391624221845,3.608734168151788,2.0523663680670836,0.11858676217786002,5.0,2.9476336319329164,spent
dp_flprox,client_12,9,57,0.055148642826367944,3.2165945824045497,2.052149909174107,0.11861334407615143,5.0,2.947850090825893,spent
dp_flprox,client_13,9,60,0.051364365971107544,3.0814155207461806,1.6770582692624538,0.14490231862251024,5.0,3.322941730737546,spent
dp_flprox,client_14,9,63,0.049573973663826494,3.048854271456635,1.9342456292908052,0.12432816984807937,5.0,3.065754370709195,spent
dp_flprox,client_15,9,51,0.059673659673659674,3.289615901120968,2.0531024677099663,0.11847868825531038,5.0,2.9468975322900337,spent
dp_flprox,client_16,9,69,0.04525366802191975,2.920156518577396,1.6769784064070379,0.14489997216502726,5.0,3.323021593592962,spent
dp_flprox,client_17,9,54,0.05688888888888889,3.229688005409331,2.052916649408978,0.11850444981101549,5.0,2.947083350591022,spent
dp_flprox,client_18,9,54,0.05776173285198556,3.276360109671692,1.6758917176251167,0.14491104847330805,5.0,3.3241082823748833,spent
dp_flprox,client_19,9,57,0.05383806519453207,3.144670287990979,1.934688563595839,0.12428724610640218,5.0,3.065311436404161,spent
dp_flprox,client_0,10,42,0.07343660355708548,3.6559789942245424,2.163487536589688,0.11168579488651176,5.0,2.836512463410312,spent
dp_flprox,client_1,10,66,0.046276211135213303,2.9211317846589218,2.0538907158562854,0.118361165937102,5.0,2.9461092841437146,spent
dp_flprox,client_2,10,39,0.07816793893129771,3.74675257152566,1.933340203281767,0.1244225904832601,5.0,3.066659796718233,spent
dp_flprox,client_3,10,42,0.07542722451384797,3.7503349164636686,1.6738371054078898,0.14492506652755122,5.0,3.3261628945921102,spent
dp_flprox,client_4,10,51,0.059534883720930236,3.28240147078375,1.8104525984003912,0.13334926920904167,5.0,3.189547401599609,spent
dp_flprox,client_5,10,60,0.050117462803445575,3.01135999344457,1.9359109877850162,0.12416795235852707,5.0,3.0640890122149838,spent
dp_flprox,client_6,10,54,0.05571273122959739,3.166848729994343,2.1657209616540616,0.11190913739294972,5.0,2.8342790383459384,spent
dp_flprox,client_7,10,75,0.04121719529866366,2.781980476657127,1.935451544084109,0.12420810805962179,5.0,3.064548455915891,spent
dp_flprox,client_8,10,36,0.08446057406796437,3.8843820484902802,2.1634338837612965,0.1116804296036733,5.0,2.8365661162387035,spent
dp_flprox,client_10,10,54,0.05627610463838206,3.1969408772454337,2.0533775548912763,0.1184383423615345,5.0,2.9466224451087237,spent
dp_flprox,client_11,10,42,0.0724391624221845,3.608734168151788,2.164114899216252,0.1117485311491686,5.0,2.835885100783748,spent
dp_flprox,client_12,10,57,0.055148642826367944,3.2165945824045497,2.1638743893351675,0.1117244801610604,5.0,2.8361256106648325,spent
dp_flprox,client_13,10,60,0.051364365971107544,3.0814155207461806,1.810406863058326,0.13334859379587227,5.0,3.189593136941674,spent
dp_flprox,client_14,10,63,0.049573973663826494,3.048854271456635,2.0527688876330714,0.11852325834226618,5.0,2.9472311123669286,spent
