method,round,accuracy,balanced_accuracy,f1_score,precision,recall,auc_roc,round_duration,agg_client_count,selected_client_count,participation_policy,dp_noise_scale,zkip_failures,ebcd_alert,tcm_state_count
dp_rtfl,1,0.02446808510638298,0.024468085106382976,0.0234469096075422,0.025004545929657594,0.024468085106382976,0.48847028070074006,30.110157012939453,17,17,all,19.379221050421556,0,0,1
dp_rtfl,2,0.020159574468085105,0.020159574468085105,0.01724303356775542,0.017343145330506606,0.020159574468085105,0.5063339514916744,27.03079605102539,15,15,all,19.37922105042156,0,0,2
dp_rtfl,3,0.019361702127659575,0.019361702127659572,0.017837796167159328,0.01807256609878273,0.019361702127659572,0.5090287291859389,28.124042987823486,16,16,all,19.379221050421556,0,0,3
dp_rtfl,4,0.020585106382978724,0.02058510638297872,0.019443365350288903,0.020233053422399068,0.02058510638297872,0.5169125028908419,27.556716918945312,15,15,all,19.37922105042156,0,0,4
dp_rtfl,5,0.020106382978723403,0.020106382978723407,0.019817760592120277,0.02138195529087216,0.020106382978723407,0.5259401032030527,30.287384271621704,17,17,all,19.379221050421556,0,0,5
dp_rtfl,6,0.018351063829787233,0.018351063829787233,0.017841966298804506,0.01867231519847014,0.018351063829787233,0.5158964775092508,33.840144634246826,19,19,all,19.379221050421556,0,0,6
dp_rtfl,7,0.01648936170212766,0.01648936170212766,0.016444748414566522,0.018180587506911934,0.01648936170212766,0.5145331247109157,31.232943296432495,18,18,all,19.379221050421556,0,0,7
dp_rtfl,8,0.021648936170212765,0.021648936170212768,0.020467378322258773,0.021062101533683153,0.021648936170212768,0.5188974343778908,26.216541051864624,15,15,all,19.37922105042156,0,0,8
dp_rtfl,9,0.020159574468085105,0.020159574468085105,0.01921850885517752,0.019737494670186324,0.020159574468085105,0.5126701853029603,34.39990234375,19,19,all,19.379221050421556,0,0,9
dp_rtfl,10,0.018617021276595744,0.018617021276595744,0.01844253304414617,0.019956068278968578,0.018617021276595744,0.5168918377081406,32.27585220336914,18,18,all,19.379221050421556,0,0,10
dp_rtfl,11,0.017287234042553192,0.01728723404255319,0.017085913307665773,0.018750608412756564,0.01728723404255319,0.5165611095050879,29.228461742401123,16,16,all,19.379221050421556,0,0,11
dp_rtfl,12,0.01723404255319149,0.01723404255319149,0.016554576539599648,0.017670425654701817,0.01723404255319149,0.5145964991905642,30.732776641845703,17,17,all,19.379221050421556,0,0,12
dp_rtfl,13,0.017925531914893617,0.017925531914893614,0.017176097814880956,0.01813958830729882,0.017925531914893614,0.5143919894773359,24.78895330429077,14,14,all,19.37922105042156,0,0,13
dp_rtfl,14,0.01526595744680851,0.015265957446808509,0.01505627312129311,0.016029202396971372,0.015265957446808509,0.5174757530642923,25.68798828125,14,14,all,19.37922105042156,0,0,14
dp_rtfl,15,0.017659574468085106,0.017659574468085106,0.017108209551458184,0.017921464890435567,0.017659574468085106,0.5212033331406106,30.88624334335327,17,17,all,19.379221050421556,0,0,15
dp_rtfl,16,0.01803191489361702,0.01803191489361702,0.01733158304556752,0.018162953813111848,0.01803191489361702,0.524674056140148,33.9014196395874,18,18,all,19.379221050421556,0,0,16
dp_rtfl,17,0.01824468085106383,0.018244680851063826,0.017998192190042724,0.019297898983117658,0.018244680851063826,0.5305940231845513,31.419873476028442,17,17,all,19.379221050421556,0,0,17
dp_rtfl,18,0.01829787234042553,0.018297872340425528,0.018337219218682078,0.019855840598965956,0.018297872340425528,0.5333186069033302,28.60519552230835,15,15,all,19.37922105042156,0,0,18
dp_rtfl,19,0.019414893617021277,0.019414893617021277,0.019018943689102275,0.020576573431747593,0.019414893617021277,0.5245352581521739,32.27927541732788,17,17,all,19.379221050421556,0,0,19
dp_rtfl,20,0.018563829787234042,0.018563829787234042,0.017880147067205997,0.01891811207527725,0.018563829787234042,0.5262189740402405,37.215957164764404,20,20,all,19.379221050421556,0,0,20
dp_rtfl,21,0.018617021276595744,0.018617021276595744,0.01859630326166283,0.020422511106226025,0.018617021276595744,0.5268481238436632,30.058425188064575,16,16,all,19.379221050421556,0,0,21
dp_rtfl,22,0.01872340425531915,0.01872340425531915,0.018801005216767006,0.020487999293217523,0.01872340425531915,0.524854996820074,29.768813371658325,15,15,all,19.37922105042156,0,0,22
dp_rtfl,23,0.018138297872340427,0.018138297872340423,0.018600339951802693,0.02099249371563006,0.018138297872340423,0.5266909979185939,31.138214588165283,16,16,all,19.379221050421556,0,0,23
dp_rtfl,24,0.01627659574468085,0.01627659574468085,0.016758117971596504,0.01920265288379871,0.01627659574468085,0.5214704758325625,34.26073455810547,17,17,all,19.379221050421556,0,0,24
dp_rtfl,25,0.017127659574468084,0.01712765957446808,0.017284524753613088,0.019665070320286387,0.01712765957446808,0.5170484721901017,32.44169473648071,17,17,all,19.379221050421556,0,0,25
dp_rtfl,26,0.019148936170212766,0.019148936170212762,0.019458642127609123,0.021687613238222738,0.019148936170212762,0.5203138991674375,36.95204210281372,19,19,all,19.379221050421556,0,0,26
dp_rtfl,27,0.019095744680851064,0.019095744680851064,0.019163195376387936,0.021530185124520537,0.019095744680851064,0.5212512936517114,31.345181226730347,16,16,all,19.379221050421556,0,0,27
dp_rtfl,28,0.020319148936170213,0.020319148936170213,0.02033920894377396,0.02254803727470131,0.020319148936170213,0.5187214066836262,34.889260053634644,18,18,all,19.379221050421556,0,0,28
dp_rtfl,29,0.020957446808510638,0.020957446808510635,0.020774480852247066,0.023014795161042385,0.020957446808510635,0.5216032203977797,36.36303687095642,18,18,all,19.379221050421556,0,0,29
dp_rtfl,30,0.021382978723404257,0.021382978723404254,0.020409548834918422,0.02197137749089029,0.021382978723404254,0.5201651711378354,37.31830883026123,19,19,all,19.379221050421556,0,0,30
dp_rtfl,31,0.022925531914893618,0.022925531914893615,0.021558566810716516,0.022502590213177038,0.022925531914893615,0.5243115460222016,34.17119765281677,17,17,all,19.379221050421556,0,0,31
dp_rtfl,32,0.02276595744680851,0.022765957446808507,0.021062899584932827,0.02194723236443746,0.022765957446808507,0.5214224777405181,34.07150483131409,17,17,all,19.379221050421556,0,0,32
dp_rtfl,33,0.023510638297872342,0.023510638297872342,0.021754844081663543,0.02265596072882683,0.023510638297872342,0.5224951563945421,29.482962608337402,15,15,all,19.37922105042156,0,0,33
dp_rtfl,34,0.023882978723404256,0.023882978723404252,0.02238760234988111,0.023602222141435418,0.023882978723404252,0.5201335453283997,34.85409665107727,18,18,all,19.379221050421556,0,0,34
dp_rtfl,35,0.023670212765957446,0.023670212765957446,0.023038732343897902,0.024752384357295057,0.023670212765957446,0.5145868423334874,34.975011348724365,17,17,all,19.379221050421556,0,0,35
dp_rtfl,36,0.024787234042553192,0.02478723404255319,0.02388650917097534,0.02552299742880093,0.02478723404255319,0.5157221004856615,35.302687644958496,17,17,all,19.379221050421556,0,0,36
dp_rtfl,37,0.025585106382978725,0.02558510638297872,0.025013979802751683,0.02700632073793397,0.02558510638297872,0.5134901827012026,36.02397584915161,18,18,all,19.379221050421556,0,0,37
dp_rtfl,38,0.025851063829787232,0.025851063829787236,0.024102745143430422,0.025088957284268246,0.025851063829787236,0.511982315275208,33.00190544128418,17,17,all,19.379221050421556,0,0,38
dp_rtfl,39,0.028404255319148936,0.02840425531914894,0.027027530975974608,0.02846196782255226,0.02840425531914894,0.5124591365055504,31.71366548538208,16,16,all,19.379221050421556,0,0,39
dp_rtfl,40,0.02622340425531915,0.026223404255319143,0.02563746702135152,0.027346424967848126,0.026223404255319143,0.5123925922178537,34.91981339454651,17,17,all,19.379221050421556,0,0,40
dp_rtfl,41,0.025319148936170214,0.025319148936170207,0.024798850382580253,0.02645840333780743,0.025319148936170207,0.5089379899976872,37.054200410842896,18,18,all,19.379221050421556,0,0,41
dp_rtfl,42,0.026117021276595744,0.026117021276595737,0.025445506622248117,0.02674752446195521,0.026117021276595737,0.5037325393154487,34.459076166152954,17,17,all,19.379221050421556,0,0,42
dp_rtfl,43,0.025372340425531915,0.02537234042553192,0.024694985188957515,0.025737430572009373,0.02537234042553192,0.5047675213922294,35.65371131896973,18,18,all,19.379221050421556,0,0,43
dp_rtfl,44,0.02468085106382979,0.024680851063829785,0.024414263277661715,0.025887872424404514,0.024680851063829785,0.5022225919287696,34.22406363487244,17,17,all,19.379221050421556,0,0,44
dp_rtfl,45,0.024893617021276595,0.024893617021276595,0.024391912747955487,0.025858340859695978,0.024893617021276595,0.4993361774398705,33.363176345825195,16,16,all,19.379221050421556,0,0,45
dp_rtfl,46,0.025,0.025,0.024530208548588756,0.02608000774025926,0.025,0.5029048623959297,29.47461199760437,15,15,all,19.37922105042156,0,0,46
dp_rtfl,47,0.02446808510638298,0.024468085106382976,0.02410276167458163,0.026223599125128574,0.024468085106382976,0.5108487179116558,38.78325176239014,19,19,all,19.379221050421556,0,0,47
dp_rtfl,48,0.024414893617021278,0.02441489361702128,0.023012634374385773,0.024996224955419647,0.02441489361702128,0.5085714471554116,35.17146611213684,18,18,all,19.379221050421556,0,0,48
dp_rtfl,49,0.023297872340425532,0.023297872340425532,0.02199539757896951,0.023927631001634187,0.023297872340425532,0.5111177121877891,29.966593265533447,16,16,all,19.379221050421556,0,0,49
dp_rtfl,50,0.02430851063829787,0.024308510638297875,0.022906468561102386,0.024824459252309156,0.024308510638297875,0.5141459268038853,35.12712025642395,19,19,all,19.379221050421556,0,0,50
