method,client_id,target_epsilon,final_epsilon,remaining_epsilon,spent_events,budget_exhausted_events
apdp_rtfl,client_0,5.0,4.519634182046234,0.480365817953766,2,0
apdp_rtfl,client_1,5.0,4.514146184957875,0.485853815042125,2,0
apdp_rtfl,client_2,5.0,4.519634182046234,0.480365817953766,2,0
apdp_rtfl,client_3,5.0,4.519634182046234,0.480365817953766,2,0
apdp_rtfl,client_4,5.0,4.425477612030049,0.5745223879699513,2,0
