method,round,accuracy,balanced_accuracy,f1_score,precision,recall,auc_roc,round_duration,agg_client_count,selected_client_count,participation_policy,dp_noise_scale,zkip_failures,ebcd_alert,tcm_state_count
apdp_rtfl,1,0.05,0.09126984126984128,0.06666666666666667,0.059782608695652176,0.08333333333333333,nan,0.6211206912994385,5,5,all,0.033067106147854394,0,0,1
apdp_rtfl,2,0.07,0.057539682539682536,0.06345755693581781,0.09057971014492752,0.05253623188405797,nan,0.5543258190155029,5,5,all,0.033067106147854394,0,0,2
